url	page_title	name	city_type	official_name	state	county	nickname	motto	population_total	population_city	population_estimate	population_rank	population_density	established_date	named_for	government_type	government_body	area_total	area_city	area_land	area_water	elevation	highest_elevation	timezone	summer_dst	zip_code	area_code	fips_code	gnis_feature_id	website	coordinates	coordinates_link
https://en.wikipedia.org/wiki/Accord,_New_York	Accord, New York	Accord, New York	CDP	 	New York	Ulster	 	 	573	 	 	 	168.53/sq mi (65.06/km2)	 	 	 	 	3.44 sq mi (8.92 km2)	 	3.40 sq mi (8.81 km2)	0.04 sq mi (0.11 km2)	253 ft (77 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	12404	845	36-00155	0942147	 	41°47′28″N 74°13′44″W	https://geohack.toolforge.org/geohack.php?pagename=Accord,_New_York&params=41_47_28_N_74_13_44_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Accoville,_West_Virginia	Accoville, West Virginia	Accoville, West Virginia	Census-designated place	 	West Virginia	Logan	 	 	574	 	 	 	178/sq mi (68.7/km2)	 	 	 	 	3.23 sq mi (8.37 km2)	 	3.22 sq mi (8.35 km2)	0.008 sq mi (0.02 km2)	830 ft (250 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	25606	304 & 681	54-00196	1534798	 	37°46′7″N 81°50′13″W	https://geohack.toolforge.org/geohack.php?pagename=Accoville,_West_Virginia&params=37_46_7_N_81_50_13_W_region:US_type:city
https://en.wikipedia.org/wiki/Ace,_Texas	Ace, Texas	Ace	Unincorporated area	 	Texas	Polk	 	 	40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	 	 	 	 	30°32′11″N 94°49′28″W	https://geohack.toolforge.org/geohack.php?pagename=Ace,_Texas&params=30_32_11_N_94_49_28_W_type:city_region:US-TX
https://en.wikipedia.org/wiki/Achille,_Oklahoma	Achille, Oklahoma	Achille, Oklahoma	Town	 	Oklahoma	Bryan	 	 	398	 	 	 	894.38/sq mi (344.97/km2)	 	 	Mayor–council	 	0.45 sq mi (1.15 km2)	 	0.45 sq mi (1.15 km2)	0.00 sq mi (0.00 km2)	669 ft (204 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	74720	580	40-00100[3]	2412332[2]	 	33°50′07″N 96°23′21″W	https://geohack.toolforge.org/geohack.php?pagename=Achille,_Oklahoma&params=33_50_07_N_96_23_21_W_region:US-OK_type:city(398)
https://en.wikipedia.org/wiki/Ackerly,_Texas	Ackerly, Texas	Ackerly, Texas	City	 	Texas	 	 	 	220	 	232	 	745.98/sq mi (288.13/km2)	 	 	 	 	0.31 sq mi (0.81 km2)	 	0.31 sq mi (0.81 km2)	0.00 sq mi (0.00 km2)	2,802 ft (854 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	79713	432	48-01108[3]	1329187[4]	 	32°31′32″N 101°42′51″W	https://geohack.toolforge.org/geohack.php?pagename=Ackerly,_Texas&params=32_31_32_N_101_42_51_W_region:US-TX_type:city
https://en.wikipedia.org/wiki/Ackerman,_Mississippi	Ackerman, Mississippi	Ackerman, Mississippi	Town	 	Mississippi	Choctaw	 	 	1,594	 	 	 	709.07/sq mi (273.75/km2)	 	 	 	 	2.27 sq mi (5.87 km2)	 	2.25 sq mi (5.82 km2)	0.02 sq mi (0.05 km2)	522 ft (159 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	39735	662	28-00300	0692374	ackermanms.org	33°18′41″N 89°10′29″W	https://geohack.toolforge.org/geohack.php?pagename=Ackerman,_Mississippi&params=33_18_41_N_89_10_29_W_region:US-MS_type:city
https://en.wikipedia.org/wiki/Ackley,_Iowa	Ackley, Iowa	Ackley, Iowa	City	 	Iowa	 	 	 	1,599	 	 	 	650.79/sq mi (251.32/km2)	1852	 	 	 	2.49 sq mi (6.45 km2)	 	2.46 sq mi (6.36 km2)	0.03 sq mi (0.09 km2)  1.21%	1,093 ft (333 m)	 	UTC-6 (CST)	UTC-5 (CDT)	50601	641	19-00190	0454084	ackleyiowa.net	42°33′9″N 93°3′14″W	https://geohack.toolforge.org/geohack.php?pagename=Ackley,_Iowa&params=42_33_9_N_93_3_14_W_region:US_type:city
https://en.wikipedia.org/wiki/Ackworth,_Iowa	Ackworth, Iowa	Ackworth, Iowa	City	 	Iowa	Warren	 	 	115	 	 	 	209.09/sq mi (80.70/km2)	 	 	 	 	0.55 sq mi (1.43 km2)	 	0.55 sq mi (1.43 km2)	0.00 sq mi (0.00 km2)	863 ft (263 m)	 	UTC-6 (CST)	UTC-5 (CDT)	50001	515	19-00235	2393878[2]	 	41°21′51″N 93°28′20″W	https://geohack.toolforge.org/geohack.php?pagename=Ackworth,_Iowa&params=41_21_51_N_93_28_20_W_region:US_type:city
https://en.wikipedia.org/wiki/Acme,_Michigan	Acme, Michigan	Acme, Michigan	Unincorporated community	 	Michigan	Grand Traverse	 	 	 	 	 	 	 	1869	 	 	 	 	 	 	 	591 ft (180 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	4961049696 (Williamsburg)	231	 	619807[1]	 	44°46′19″N 85°30′05″W	https://geohack.toolforge.org/geohack.php?pagename=Acme,_Michigan&params=44_46_19_N_85_30_05_W_region:US-MI_type:city_source:GNIS
https://en.wikipedia.org/wiki/Acme,_Pennsylvania	Acme, Pennsylvania	Acme, Pennsylvania	Unincorporated Community	 	Pennsylvania	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	UTC-4 (EST)	UTC-5 (EDT)	15610	724	 	 	 	40°7′38″N 79°26′5″W	https://geohack.toolforge.org/geohack.php?pagename=Acme,_Pennsylvania&params=40_7_38_N_79_26_5_W_type:city_region:US-PA
https://en.wikipedia.org/wiki/Acme,_Washington	Acme, Washington	Acme, Washington	village	 	Washington	Whatcom	 	 	246	 	 	 	26.8/sq mi (10.4/km2)	 	 	 	 	9.8 sq mi (25.4 km2)	 	9.8 sq mi (25.4 km2)	0.0 sq mi (0.0 km2)	305 ft (93 m)	 	UTC-8 (Pacific (PST))	UTC-7 (PDT)	98220	360	53-00275[1]	1515719[2]	 	48°42′55″N 122°12′36″W	https://geohack.toolforge.org/geohack.php?pagename=Acme,_Washington&params=48_42_55_N_122_12_36_W_region:US_type:city
https://en.wikipedia.org/wiki/Acoma_Pueblo	Acoma Pueblo			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	34°53′47″N 107°34′55″W	https://geohack.toolforge.org/geohack.php?pagename=Acoma_Pueblo&params=34_53_47_N_107_34_55_W_region:US-NM_type:landmark
https://en.wikipedia.org/wiki/Acosta,_Pennsylvania	Acosta, Pennsylvania	Acosta, Pennsylvania		 	Pennsylvania	Somerset	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1,860 ft (570 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	15520	814	 	1168053[1]	 	40°06′37″N 79°04′08″W	https://geohack.toolforge.org/geohack.php?pagename=Acosta,_Pennsylvania&params=40_06_37_N_79_04_08_W_region:US-PA_type:city
https://en.wikipedia.org/wiki/Acra,_New_York	Acra, New York	Acra, New York	Hamlet	 	New York	Greene	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	653 ft (199 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	12405	518 & 838	 	942155[1]	 	42°18′39″N 74°03′19″W	https://geohack.toolforge.org/geohack.php?pagename=Acra,_New_York&params=42_18_39_N_74_03_19_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Acton,_California	Acton, California	Acton, California	Census designated place	 	California	Los Angeles	 	 	7,431	 	 	 	189.28/sq mi (73.08/km2)	 	Acton, Massachusetts	 	 	39.28 sq mi (101.74 km2)	 	39.26 sq mi (101.68 km2)	0.02 sq mi (0.06 km2)  0.06%	2,710 ft (826 m)	 	UTC−8 (Pacific)	UTC−7 (PDT)	 	661	06-00212	1660228, 2407697	 	34°29′N 118°11′W	https://geohack.toolforge.org/geohack.php?pagename=Acton,_California&params=34.48_N_118.19_W_type:city_region:US-CA
https://en.wikipedia.org/wiki/Acton,_Maine	Acton, Maine	Acton, Maine	Town	 	Maine	York	 	 	2,671	 	 	 	71/sq mi (27.3/km2)	 	 	Board of Selectmen	 	41.11 sq mi (106.47 km2)	 	37.72 sq mi (97.69 km2)	3.39 sq mi (8.78 km2)	748 ft (228 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	04001	207	23-00275	0582315	http://www.actonmaine.org/	43°32′53″N 70°55′55″W	https://geohack.toolforge.org/geohack.php?pagename=Acton,_Maine&params=43_32_53_N_70_55_55_W_region:US-ME_type:city(2671)
https://en.wikipedia.org/wiki/Acton,_Massachusetts	Acton, Massachusetts	Acton, Massachusetts	Town	 	Massachusetts	Middlesex	 	 	24,021	 	 	 	1,201.1/sq mi (464.6/km2)	1639	 	Open town meeting	 	20.3 sq mi (52.5 km2)	 	20.0 sq mi (51.7 km2)	0.3 sq mi (0.8 km2)	260 ft (79 m)	 	UTC−5 (Eastern)	UTC−4 (Eastern)	 	978, 351	25-00380	0618213	www.acton-ma.gov	42°29′06″N 71°26′00″W	https://geohack.toolforge.org/geohack.php?pagename=Acton,_Massachusetts&params=42_29_06_N_71_26_00_W_region:US-MA_type:city(24021)
https://en.wikipedia.org/wiki/Acton,_Montana	Acton, Montana	Acton, Montana	Census Designated Place	 	Montana	Yellowstone	 	 	48	 	 	 	200.00/sq mi (77.37/km2)	 	 	 	 	0.24 sq mi (0.62 km2)	 	0.24 sq mi (0.62 km2)	0.00 sq mi (0.00 km2)	3,806 ft (1,160 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	59002	406	 	2804624[2]	 	45°55′50″N 108°40′51″W	https://geohack.toolforge.org/geohack.php?pagename=Acton,_Montana&params=45_55_50_N_108_40_51_W_region:US-MT_type:city(48)
https://en.wikipedia.org/wiki/Acushnet,_Massachusetts	Acushnet, Massachusetts	Acushnet, Massachusetts	Town	 	Massachusetts	Bristol	 	 	10,559	 	 	 	560/sq mi (220/km2)	1659	 	Open town meeting	 	19.0 sq mi (49.1 km2)	 	18.4 sq mi (47.7 km2)	0.5 sq mi (1.4 km2)	72 ft (22 m)	 	UTC-5 (Eastern)	UTC-4 (Eastern)	02743	508 / 774	25-00520	1729673	www.acushnet.ma.us	41°40′50″N 70°54′30″W	https://geohack.toolforge.org/geohack.php?pagename=Acushnet,_Massachusetts&params=41_40_50_N_70_54_30_W_region:US-MA_type:city(10559)
https://en.wikipedia.org/wiki/Acworth,_Georgia	Acworth, Georgia	Acworth	City	 	Georgia	Cobb	 	 	22,440	 	 	 	2,468.65/sq mi (953.11/km2)	 	 	 	 	9.79 sq mi (25.36 km2)	 	9.09 sq mi (23.54 km2)	0.70 sq mi (1.81 km2)	 	 	UTC-5 (EST)	UTC-4 (EDT)	30101, 30102	770/678/470	13-00408	 	www.acworth.org	34°03′46″N 84°40′12″W	https://geohack.toolforge.org/geohack.php?pagename=Acworth,_Georgia&params=34_03_46_N_84_40_12_W_type:city(22440)_region:US
https://en.wikipedia.org/wiki/Acworth,_Georgia	Acworth, Georgia	Acworth	City	 	Georgia	Cobb	 	 	22,440	 	 	 	2,468.65/sq mi (953.11/km2)	 	 	 	 	9.79 sq mi (25.36 km2)	 	9.09 sq mi (23.54 km2)	0.70 sq mi (1.81 km2)	 	 	UTC-5 (EST)	UTC-4 (EDT)	30101, 30102	770/678/470	13-00408	 	www.acworth.org	34°03′46″N 84°40′12″W	https://geohack.toolforge.org/geohack.php?pagename=Acworth,_Georgia&params=34_03_46_N_84_40_12_W_type:city(22440)_region:US
https://en.wikipedia.org/wiki/Acworth,_New_Hampshire	Acworth, New Hampshire	Acworth, New Hampshire		 	New Hampshire	Sullivan	 	 	853	 	 	 	22/sq mi (8.5/km2)	 	 	 	 	39.1 sq mi (101.2 km2)	 	38.8 sq mi (100.5 km2)	0.3 sq mi (0.7 km2)  0.65%	1,489 ft (454 m)	 	UTC-5 (Eastern)	UTC-4 (Eastern)	03601 (Acworth)03602 (Alstead)03607 (South Acworth)03773 (Newport)	603	33-00260	873525	acworthnh.net	43°13′04″N 72°17′31″W	https://geohack.toolforge.org/geohack.php?pagename=Acworth,_New_Hampshire&params=43_13_04_N_72_17_31_W_region:US-NH_type:city(853)
https://en.wikipedia.org/wiki/Ada,_Michigan	Ada Township, Michigan	Ada Township, Michigan	Civil township	 	Michigan	Kent	 	 	13,142	 	 	 	364.7/sq mi (140.8/km2)	 	 	 	 	37.11 sq mi (96.11 km2)	 	36.04 sq mi (93.34 km2)	1.07 sq mi (2.75 km2)	758 ft (231 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	616	26-081-00240[1]	1625798[2]	Official website	42°58′31″N 85°29′30″W	https://geohack.toolforge.org/geohack.php?pagename=Ada_Township,_Michigan&params=42_58_31_N_85_29_30_W_region:US-MI_type:city(13142)
https://en.wikipedia.org/wiki/Ada,_Minnesota	Ada, Minnesota	Ada, Minnesota	City	 	Minnesota	Norman	 	 	1,740	 	1,743	 	1,297.54/sq mi (501.01/km2)	 	 	 	 	1.34 sq mi (3.47 km2)	 	1.34 sq mi (3.47 km2)	0.00 sq mi (0.00 km2)	906 ft (276 m)	 	UTC-6 (CST)	UTC-5 (CDT)	56510	218	27-00172	0639200[4]	adamn.gov	47°17′55″N 96°30′57″W	https://geohack.toolforge.org/geohack.php?pagename=Ada,_Minnesota&params=47_17_55_N_96_30_57_W_region:US-MN_type:city(1740)
https://en.wikipedia.org/wiki/Ada,_Ohio	Ada, Ohio	Ada, Ohio	Village	 	Ohio	Hardin	 	 	5,334	 	 	 	2,499.53/sq mi (965.30/km2)	 	 	 	 	2.13 sq mi (5.53 km2)	 	2.13 sq mi (5.53 km2)	0.00 sq mi (0.00 km2)	958 ft (292 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	45810	419	39-00198[3]	1064295[2]	www.adaoh.org	40°46′8″N 83°49′20″W	https://geohack.toolforge.org/geohack.php?pagename=Ada,_Ohio&params=40_46_8_N_83_49_20_W_region:US_type:city
https://en.wikipedia.org/wiki/Ada,_Oklahoma	Ada, Oklahoma	Ada, Oklahoma	City	 	Oklahoma	Pontotoc	 	 	16,481	 	 	 	818.20/sq mi (315.90/km2)	 	 	City Council	 	20.20 sq mi (52.32 km2)	 	20.14 sq mi (52.17 km2)	0.06 sq mi (0.15 km2)  0%	1,010 ft (308 m)	 	UTC-6 (CST)	UTC-5 (CDT)	74820-74821	580	40-00200 [2]	1089523 [3]	adaok.com	34°45′49″N 96°40′6″W	https://geohack.toolforge.org/geohack.php?pagename=Ada,_Oklahoma&params=34_45_49_N_96_40_6_W_region:US_type:city
https://en.wikipedia.org/wiki/Adah,_Pennsylvania	Adah, Pennsylvania			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
https://en.wikipedia.org/wiki/Adair,_Illinois	Adair, Illinois	Adair, Illinois	Census-designated place	 	Illinois	McDonough	 	 	212	 	 	 	493.02/sq mi (190.51/km2)	 	 	 	 	0.43 sq mi (1.11 km2)	 	0.43 sq mi (1.11 km2)	0.00 sq mi (0.00 km2)	646 ft (197 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	61411	309	 	403339[3]	 	40°25′08″N 90°29′48″W	https://geohack.toolforge.org/geohack.php?pagename=Adair,_Illinois&params=40_25_08_N_90_29_48_W_region:US-IL_type:city(212)
https://en.wikipedia.org/wiki/Adair,_Iowa	Adair, Iowa	Adair, Iowa	City	 	Iowa	 	 	 	791	 	 	 	357.11/sq mi (137.89/km2)	 	 	 	 	2.23 sq mi (5.78 km2)	 	2.21 sq mi (5.74 km2)	0.02 sq mi (0.04 km2)	1,467 ft ([2] m)	 	UTC-6 (CST)	UTC-5 (CDT)	50002	641	19-00370	2393880[2]	www.cityofadair.com	41°30′0″N 94°38′38″W	https://geohack.toolforge.org/geohack.php?pagename=Adair,_Iowa&params=41_30_0_N_94_38_38_W_region:US-IA_type:city(791)
https://en.wikipedia.org/wiki/Adair,_Oklahoma	Adair, Oklahoma	Adair, Oklahoma	Town	 	Oklahoma	Mayes	 	 	732	 	 	 	148.93/sq mi (57.50/km2)	 	 	 	 	4.92 sq mi (12.73 km2)	 	4.92 sq mi (12.73 km2)	0.00 sq mi (0.00 km2)	682 ft (208 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	74330	539/918	40-00250[2]	1089525[3]	 	36°26′13″N 95°15′45″W	https://geohack.toolforge.org/geohack.php?pagename=Adair,_Oklahoma&params=36_26_13_N_95_15_45_W_region:US-OK_type:city
https://en.wikipedia.org/wiki/Adair_Village,_Oregon	Adair Village, Oregon	Adair Village, Oregon	City	 	Oregon	Benton	 	 	994	 	 	 	2,238.74/sq mi (863.42/km2)	 	 	 	 	0.44 sq mi (1.15 km2)	 	0.44 sq mi (1.15 km2)	0.00 sq mi (0.00 km2)	328 ft (100 m)	 	UTC-8 (Pacific)	UTC-7 (Pacific)	97330	458 and 541	41-00275[3]	1130192[4]	adairvillage.org	44°40′25″N 123°13′4″W	https://geohack.toolforge.org/geohack.php?pagename=Adair_Village,_Oregon&params=44_40_25_N_123_13_4_W_type:city_region:US-OR_source:gnis-1130192
https://en.wikipedia.org/wiki/Adairsville,_Georgia	Adairsville, Georgia	Adairsville, Georgia	City	 	Georgia	Bartow	 	 	4,878	 	 	 	521.32/sq mi (201.28/km2)	 	 	 	 	9.36 sq mi (24.24 km2)	 	9.36 sq mi (24.24 km2)	0.00 sq mi (0.00 km2)	719 ft (219 m)	 	UTC−5 (Eastern (EST))	UTC−4 (EDT)	 	770/678/470	13-00436[2]	0310389[3]	www.adairsvillega.net	34°22′8″N 84°55′42″W	https://geohack.toolforge.org/geohack.php?pagename=Adairsville,_Georgia&params=34_22_8_N_84_55_42_W_region:US-GA_type:city(4878)
https://en.wikipedia.org/wiki/Adairville,_Kentucky	Adairville, Kentucky	Adairville, Kentucky	City	 	Kentucky	Logan	 	 	837	 	 	 	712.34/sq mi (274.95/km2)	 	 	 	 	1.18 sq mi (3.05 km2)	 	1.18 sq mi (3.04 km2)	0.00 sq mi (0.00 km2)	600 ft (183 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	42202	270	21-00298	0485749	adairvilleky.us	36°40′7″N 86°51′14″W	https://geohack.toolforge.org/geohack.php?pagename=Adairville,_Kentucky&params=36_40_7_N_86_51_14_W_region:US_type:city
https://en.wikipedia.org/wiki/Adak,_Alaska	Adak, Alaska	Adak, Alaska	City	 	Alaska	 	 	 	171	 	 	 	5.27/sq mi (2.04/km2)	 	 	 	 	71.47 sq mi (185.10 km2)	 	32.43 sq mi (84.00 km2)	39.03 sq mi (101.10 km2)	164 ft (50 m)	 	UTC−10 (Hawaii-Aleutian (HST))	UTC−9 (HDT)	 	907	02-00065	1418109	adak-ak.gov	51°52′41″N 176°38′46″W	https://geohack.toolforge.org/geohack.php?pagename=Adak,_Alaska&params=51_52_41_N_176_38_46_W_region:US-AK_type:city(70)_scale:30000
https://en.wikipedia.org/wiki/Adamant,_Vermont	Adamant, Vermont	Adamant, Vermont	Unincorporated community	 	Vermont	Washington	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1,437 ft (438 m)	 	UTC-5 (EST)	UTC-4 (EDT)	05640	802	 	 	 	44°19′48″N 72°30′15″W	https://geohack.toolforge.org/geohack.php?pagename=Adamant,_Vermont&params=44.33008_N_72.50428_W_type:edu_region:US-VT
https://en.wikipedia.org/wiki/Adams,_Kentucky	Adams, Kentucky	Adams, Kentucky	Unincorporated community	 	Kentucky	Lawrence	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	646 ft (197 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	41201	 	 	507374[1]	 	37°55′2″N 82°42′28″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Kentucky&params=37_55_2_N_82_42_28_W_region:US_type:city
https://en.wikipedia.org/wiki/Adams,_Massachusetts	Adams, Massachusetts	Adams, Massachusetts	Town	 	Massachusetts	Berkshire	 	 	8,166	 	 	 	360/sq mi (140/km2)	1762	 	Board of Selectmen Representative town meeting	 	23.0 sq mi (59.5 km2)	 	22.9 sq mi (59.3 km2)	0.08 sq mi (0.2 km2)	799 ft (244 m)	 	UTC-5 (Eastern)	UTC-4 (Eastern)	01220	413	25-00555	0619415	town.adams.ma.us	42°37′27″N 73°07′05″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Massachusetts&params=42_37_27_N_73_07_05_W_region:US-MA_type:city(8166)
https://en.wikipedia.org/wiki/Adams,_Minnesota	Adams, Minnesota	Adams	City	 	Minnesota	Mower	 	 	683	 	 	 	680.96/sq mi (262.89/km2)	 	 	 	 	1.00 sq mi (2.60 km2)	 	1.00 sq mi (2.60 km2)	0.00 sq mi (0.00 km2)	1,286 ft (392 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	55909	507	27-00190[2]	0639202[3]	www.adamsmn.com	43°34′1″N 92°43′7″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Minnesota&params=43_34_1_N_92_43_7_W_region:US-MN_type:city(683)
https://en.wikipedia.org/wiki/Adams,_Nebraska	Adams, Nebraska	Adams, Nebraska	Village	 	Nebraska	Gage	 	 	604	 	 	 	1,015.13/sq mi (392.20/km2)	 	 	 	 	0.59 sq mi (1.54 km2)	 	0.59 sq mi (1.54 km2)	0.00 sq mi (0.00 km2)	1,247 ft (380 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	68301	402	31-00240[3]	2397908[2]	www.ci.adams.ne.us	40°27′29″N 96°30′27″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Nebraska&params=40_27_29_N_96_30_27_W_region:US_type:city
https://en.wikipedia.org/wiki/Adams,_New_York	Adams, New York	Adams, New York	Town	 	New York	Jefferson	 	 	5,143	 	5,094	 	120.62/sq mi (46.57/km2)	 	 	 	 	42.38 sq mi (109.77 km2)	 	42.23 sq mi (109.38 km2)	0.15 sq mi (0.40 km2)	619 ft (189 m)	 	UTC-5 (EST)	UTC-4 (EDT)	13605, 13606	315	36-045-00210	 	www.townofadams.com	43°48′36″N 76°01′26″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_New_York&params=43_48_36_N_76_01_26_W_type:city(4782)_region:US-NY
https://en.wikipedia.org/wiki/Adams,_North_Dakota	Adams, North Dakota	Adams, North Dakota	City	 	North Dakota	Walsh	 	 	127	 	 	 	130.26/sq mi (50.27/km2)	 	 	 	 	0.99 sq mi (2.57 km2)	 	0.97 sq mi (2.53 km2)	0.02 sq mi (0.04 km2)	1,568 ft (478 m)	 	UTC-6 (CST)	UTC-5 (CDT)	58210	701	38-00340	1035901[2]	 	48°25′13″N 98°04′25″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_North_Dakota&params=48_25_13_N_98_04_25_W_region:US_type:city
https://en.wikipedia.org/wiki/Adams,_Oklahoma	Adams, Oklahoma	Adams, Oklahoma	Unincorporated community	 	Oklahoma	Texas	 	 	148	 	 	 	293.07/sq mi (113.26/km2)	 	 	 	 	0.51 sq mi (1.31 km2)	 	0.51 sq mi (1.31 km2)	0.00 sq mi (0.00 km2)	2,841 ft (866 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	73901	580	40-00300	 	 	36°45′23″N 101°4′38″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Oklahoma&params=36_45_23_N_101_4_38_W_region:US_type:city
https://en.wikipedia.org/wiki/Adams,_Oregon	Adams, Oregon	Adams, Oregon	City	 	Oregon	Umatilla	 	 	389	 	 	 	1,095.77/sq mi (422.82/km2)	 	 	 	 	0.35 sq mi (0.92 km2)	 	0.35 sq mi (0.92 km2)	0.00 sq mi (0.00 km2)	1,526 ft (465 m)	 	UTC-8 (Pacific)	UTC-7 (Pacific)	97810	458 and 541	41-00350[3]	1116762[4]	www.cityofadamsoregon.com	45°46′2″N 118°33′49″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Oregon&params=45_46_2_N_118_33_49_W_region:US-OR_type:city(297)_source:gnis-1116762
https://en.wikipedia.org/wiki/Adams,_Tennessee	Adams, Tennessee	Adams	City	 	Tennessee	Robertson	 	 	624	 	 	 	260.98/sq mi (100.78/km2)	 	 	 	 	2.39 sq mi (6.19 km2)	 	2.39 sq mi (6.19 km2)	0.00 sq mi (0.00 km2)	548 ft (167 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	37010	615	47-00200[4]	1304763[2]	www.adamstennessee.org	36°34′56″N 87°03′56″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Tennessee&params=36.5822667_N_87.0655564_W_type:city(624)_region:US-TN
https://en.wikipedia.org/wiki/Adams,_Wisconsin	Adams, Wisconsin	Adams, Wisconsin	City	 	Wisconsin	Adams	 	 	1,967	 	1,780	 	642.78/sq mi (248.21/km2)	 	 	 	 	2.95 sq mi (7.63 km2)	 	2.94 sq mi (7.63 km2)	0.00 sq mi (0.01 km2)	965 ft (294 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	53910	608	55-00275[5]	1560681[2]	www.cityofadams-wi.gov	43°57′26″N 89°49′3″W	https://geohack.toolforge.org/geohack.php?pagename=Adams,_Wisconsin&params=43_57_26_N_89_49_3_W_type:city(1914)_region:US-WI
https://en.wikipedia.org/wiki/Adams_Basin,_New_York	Adams Basin, New York	Adams Basin, New York	hamlet	 	New York	Monroe	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	502 ft (153 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	14410	585	 	942160[1]	 	43°11′50.84″N 77°51′14.01″W	https://geohack.toolforge.org/geohack.php?pagename=Adams_Basin,_New_York&params=43_11_50.84_N_77_51_14.01_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Adams_Center,_New_York	Adams Center, New York	Adams Center, New York	Census-designated place	 	New York	Jefferson	 	 	1,492	 	 	 	307.00/sq mi (118.53/km2)	 	 	 	 	5.00 sq mi (12.94 km2)	 	4.86 sq mi (12.59 km2)	0.14 sq mi (0.35 km2)	640 ft (195 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	13606	315	36-00232	0942163	 	43°51′44″N 76°0′25″W	https://geohack.toolforge.org/geohack.php?pagename=Adams_Center,_New_York&params=43_51_44_N_76_0_25_W_type:city(1500)_region:US-NY
https://en.wikipedia.org/wiki/Adams_Run,_South_Carolina	Adams Run, South Carolina	Adams Run, South Carolina	Census-designated place	 	South Carolina	Charleston	 	 	421	 	 	 	297.11/sq mi (114.69/km2)	 	 	 	 	1.42 sq mi (3.67 km2)	 	1.42 sq mi (3.67 km2)	0.00 sq mi (0.00 km2)	30 ft (9 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	29426	843, 854	 	1220137[3]	 	32°43′15″N 80°20′53″W	https://geohack.toolforge.org/geohack.php?pagename=Adams_Run,_South_Carolina&params=32_43_15_N_80_20_53_W_region:US-SC_type:city(421)
https://en.wikipedia.org/wiki/Adamsburg,_Pennsylvania	Adamsburg, Pennsylvania	Adamsburg, Pennsylvania	Borough	 	Pennsylvania	Westmoreland	 	 	142	 	 	 	507.14/sq mi (195.52/km2)	 	 	Borough Council	 	0.28 sq mi (0.73 km2)	 	0.28 sq mi (0.73 km2)	0.00 sq mi (0.00 km2)	1,155 ft (352 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	 	42-00332	 	www.adamsburgpafire.org	40°18′38″N 79°39′16″W	https://geohack.toolforge.org/geohack.php?pagename=Adamsburg,_Pennsylvania&params=40_18_38_N_79_39_16_W_region:US_type:city
